Easting,Northing,Elevation,Distance (m),origin,
407763.7533,1419939.969,31.7004137,3332.047363,Maptiler terrain provider,
407763.7205,1419940.968,31.68944178,3333.047852,Maptiler terrain provider,
407763.6876,1419941.968,31.67846986,3334.048584,Maptiler terrain provider,
407763.6547,1419942.968,31.66749794,3335.049072,Maptiler terrain provider,
407763.6219,1419943.967,31.65652602,3336.049561,Maptiler terrain provider,
407763.589,1419944.967,31.6455541,3337.050293,Maptiler terrain provider,
407763.5562,1419945.967,31.63458218,3338.050781,Maptiler terrain provider,
407763.5233,1419946.966,31.62361026,3339.05127,Maptiler terrain provider,
407763.4904,1419947.966,31.61263834,3340.052002,Maptiler terrain provider,
407763.4576,1419948.966,31.60166642,3341.05249,Maptiler terrain provider,
407763.4247,1419949.966,31.5906945,3342.052979,Maptiler terrain provider,
407763.3919,1419950.965,31.57972258,3343.053467,Maptiler terrain provider,
407763.359,1419951.965,31.56875066,3344.054199,Maptiler terrain provider,
407763.3261,1419952.965,31.55777874,3345.054688,Maptiler terrain provider,
407763.2933,1419953.964,31.54680682,3346.055176,Maptiler terrain provider,
407763.2604,1419954.964,31.5358349,3347.055908,Maptiler terrain provider,
407763.2276,1419955.964,31.52486298,3348.056396,Maptiler terrain provider,
407763.1947,1419956.964,31.51389106,3349.056885,Maptiler terrain provider,
407763.1618,1419957.963,31.50291914,3350.057617,Maptiler terrain provider,
407763.129,1419958.963,31.49194722,3351.058105,Maptiler terrain provider,
407763.0961,1419959.963,31.4809753,3352.058594,Maptiler terrain provider,
407763.0633,1419960.962,31.47000338,3353.059326,Maptiler terrain provider,
407763.0304,1419961.962,31.45903147,3354.059814,Maptiler terrain provider,
407762.9975,1419962.962,31.44805955,3355.060303,Maptiler terrain provider,
407762.9647,1419963.961,31.43708763,3356.061035,Maptiler terrain provider,
407762.9318,1419964.961,31.42611571,3357.061523,Maptiler terrain provider,
407762.899,1419965.961,31.41514379,3358.062012,Maptiler terrain provider,
407762.8661,1419966.961,31.40417187,3359.0625,Maptiler terrain provider,
407762.8332,1419967.96,31.39319995,3360.063232,Maptiler terrain provider,
407762.8004,1419968.96,31.38222803,3361.063721,Maptiler terrain provider,
407762.7675,1419969.96,31.37125612,3362.064209,Maptiler terrain provider,
407762.7347,1419970.959,31.3602842,3363.064941,Maptiler terrain provider,
407762.7018,1419971.959,31.34931228,3364.06543,Maptiler terrain provider,
407762.6689,1419972.959,31.33834036,3365.065918,Maptiler terrain provider,
407762.6361,1419973.959,31.32736844,3366.06665,Maptiler terrain provider,
407762.6032,1419974.958,31.31639653,3367.067139,Maptiler terrain provider,
407762.5704,1419975.958,31.30542461,3368.067627,Maptiler terrain provider,
407762.5375,1419976.958,31.29445269,3369.068359,Maptiler terrain provider,
407762.5046,1419977.957,31.28348077,3370.068848,Maptiler terrain provider,
407762.4718,1419978.957,31.27250886,3371.069336,Maptiler terrain provider,
407762.4389,1419979.957,31.26153694,3372.070068,Maptiler terrain provider,
407762.4061,1419980.956,31.25056502,3373.070557,Maptiler terrain provider,
407762.3732,1419981.956,31.2395931,3374.071045,Maptiler terrain provider,
407762.3403,1419982.956,31.22862119,3375.071533,Maptiler terrain provider,
407762.3075,1419983.956,31.21764927,3376.072266,Maptiler terrain provider,
407762.2746,1419984.955,31.20667735,3377.072754,Maptiler terrain provider,
407762.2418,1419985.955,31.19570544,3378.073242,Maptiler terrain provider,
407762.2089,1419986.955,31.18473352,3379.073975,Maptiler terrain provider,
407762.176,1419987.954,31.1737616,3380.074463,Maptiler terrain provider,
407762.1432,1419988.954,31.16278968,3381.074951,Maptiler terrain provider,
407762.1103,1419989.954,31.15181777,3382.075684,Maptiler terrain provider,
407762.0775,1419990.954,31.14084585,3383.076172,Maptiler terrain provider,
407762.0446,1419991.953,31.12987394,3384.07666,Maptiler terrain provider,
407762.0117,1419992.953,31.11890202,3385.077393,Maptiler terrain provider,
407761.9789,1419993.953,31.1079301,3386.077881,Maptiler terrain provider,
407761.946,1419994.952,31.09695819,3387.078369,Maptiler terrain provider,
407761.9132,1419995.952,31.08598627,3388.079102,Maptiler terrain provider,
407761.8803,1419996.952,31.07501435,3389.07959,Maptiler terrain provider,
407761.8475,1419997.951,31.06404244,3390.080078,Maptiler terrain provider,
407761.8146,1419998.951,31.05307052,3391.080566,Maptiler terrain provider,
407761.7817,1419999.951,31.04209861,3392.081299,Maptiler terrain provider,
407761.7489,1420000.951,31.03112669,3393.081787,Maptiler terrain provider,
407761.716,1420001.95,31.02015478,3394.082275,Maptiler terrain provider,
407761.6832,1420002.95,31.00918286,3395.083008,Maptiler terrain provider,
407761.6503,1420003.95,30.99821094,3396.083496,Maptiler terrain provider,
407761.6174,1420004.949,30.98723903,3397.083984,Maptiler terrain provider,
407761.5846,1420005.949,30.97626711,3398.084717,Maptiler terrain provider,
407761.5517,1420006.949,30.9652952,3399.085205,Maptiler terrain provider,
407761.5189,1420007.949,30.95432328,3400.085693,Maptiler terrain provider,
407761.486,1420008.948,30.94335137,3401.086426,Maptiler terrain provider,
407761.4531,1420009.948,30.93237945,3402.086914,Maptiler terrain provider,
407761.4203,1420010.948,30.92140754,3403.087402,Maptiler terrain provider,
407761.3874,1420011.947,30.91043562,3404.088135,Maptiler terrain provider,
407761.3546,1420012.947,30.89946371,3405.088623,Maptiler terrain provider,
407761.3217,1420013.947,30.8884918,3406.089111,Maptiler terrain provider,
407761.2888,1420014.946,30.87751988,3407.0896,Maptiler terrain provider,
407761.256,1420015.946,30.86654797,3408.090332,Maptiler terrain provider,
407761.2231,1420016.946,30.85557605,3409.09082,Maptiler terrain provider,
407761.1903,1420017.946,30.84460414,3410.091309,Maptiler terrain provider,
407761.1574,1420018.945,30.83363222,3411.092041,Maptiler terrain provider,
407761.1245,1420019.945,30.82266031,3412.092529,Maptiler terrain provider,
407761.0917,1420020.945,30.8116884,3413.093018,Maptiler terrain provider,
407761.0588,1420021.944,30.80071648,3414.09375,Maptiler terrain provider,
407761.026,1420022.944,30.78974457,3415.094238,Maptiler terrain provider,
407760.9931,1420023.944,30.77877265,3416.094727,Maptiler terrain provider,
407760.9602,1420024.944,30.76780074,3417.095459,Maptiler terrain provider,
407760.9274,1420025.943,30.75682883,3418.095947,Maptiler terrain provider,
407760.8945,1420026.943,30.74585691,3419.096436,Maptiler terrain provider,
407760.8617,1420027.943,30.734885,3420.097168,Maptiler terrain provider,
407760.8288,1420028.942,30.72391309,3421.097656,Maptiler terrain provider,
407760.7959,1420029.942,30.71294117,3422.098145,Maptiler terrain provider,
407760.7631,1420030.942,30.70196926,3423.098633,Maptiler terrain provider,
407760.7302,1420031.941,30.69099735,3424.099365,Maptiler terrain provider,
407760.6974,1420032.941,30.68002543,3425.099854,Maptiler terrain provider,
407760.6645,1420033.941,30.66905352,3426.100342,Maptiler terrain provider,
407760.6316,1420034.941,30.65808161,3427.101074,Maptiler terrain provider,
407760.5988,1420035.94,30.6471097,3428.101563,Maptiler terrain provider,
407760.5659,1420036.94,30.63613778,3429.102051,Maptiler terrain provider,
407760.5331,1420037.94,30.62516587,3430.102783,Maptiler terrain provider,
407760.5002,1420038.939,30.61419396,3431.103271,Maptiler terrain provider,
407760.4673,1420039.939,30.60322205,3432.10376,Maptiler terrain provider,
407760.4345,1420040.939,30.59225013,3433.104492,Maptiler terrain provider,
407760.4016,1420041.939,30.58127822,3434.10498,Maptiler terrain provider,
407760.3688,1420042.938,30.57030631,3435.105469,Maptiler terrain provider,
407760.3359,1420043.938,30.5593344,3436.106201,Maptiler terrain provider,
407760.303,1420044.938,30.54836249,3437.106689,Maptiler terrain provider,
407760.2702,1420045.937,30.53739057,3438.107178,Maptiler terrain provider,
407760.2373,1420046.937,30.52641866,3439.10791,Maptiler terrain provider,
407760.2045,1420047.937,30.51544675,3440.108398,Maptiler terrain provider,
407760.1716,1420048.936,30.50447484,3441.108887,Maptiler terrain provider,
407760.1388,1420049.936,30.49350293,3442.109375,Maptiler terrain provider,
407760.1059,1420050.936,30.48253102,3443.110107,Maptiler terrain provider,
407760.073,1420051.936,30.47155911,3444.110596,Maptiler terrain provider,
407760.0402,1420052.935,30.46058719,3445.111084,Maptiler terrain provider,
407760.0073,1420053.935,30.44961528,3446.111816,Maptiler terrain provider,
407759.9745,1420054.935,30.43864337,3447.112305,Maptiler terrain provider,
407759.9416,1420055.934,30.42767146,3448.112793,Maptiler terrain provider,
407759.9087,1420056.934,30.41669955,3449.113525,Maptiler terrain provider,
407759.8759,1420057.934,30.40572764,3450.114014,Maptiler terrain provider,
407759.843,1420058.934,30.39475573,3451.114502,Maptiler terrain provider,
407759.8102,1420059.933,30.38378382,3452.115234,Maptiler terrain provider,
407759.7773,1420060.933,30.37281191,3453.115723,Maptiler terrain provider,
407759.7444,1420061.933,30.36184,3454.116211,Maptiler terrain provider,
407759.7116,1420062.932,30.35086809,3455.116943,Maptiler terrain provider,
407759.6787,1420063.932,30.33989618,3456.117432,Maptiler terrain provider,
407759.6459,1420064.932,30.32892427,3457.11792,Maptiler terrain provider,
407759.613,1420065.931,30.31795236,3458.118408,Maptiler terrain provider,
407759.5801,1420066.931,30.30698045,3459.119141,Maptiler terrain provider,
407759.5473,1420067.931,30.29600854,3460.119629,Maptiler terrain provider,
407759.5144,1420068.931,30.28503663,3461.120117,Maptiler terrain provider,
407759.4816,1420069.93,30.27406472,3462.12085,Maptiler terrain provider,
407759.4487,1420070.93,30.26309281,3463.121338,Maptiler terrain provider,
407759.4158,1420071.93,30.2521209,3464.121826,Maptiler terrain provider,
407759.383,1420072.929,30.24114899,3465.122559,Maptiler terrain provider,
407759.3501,1420073.929,30.23017708,3466.123047,Maptiler terrain provider,
407759.3173,1420074.929,30.21920517,3467.123535,Maptiler terrain provider,
407759.2844,1420075.929,30.20823326,3468.124268,Maptiler terrain provider,
407759.2515,1420076.928,30.19726135,3469.124756,Maptiler terrain provider,
407759.2187,1420077.928,30.18628944,3470.125244,Maptiler terrain provider,
407759.1858,1420078.928,30.17531753,3471.125977,Maptiler terrain provider,
407759.153,1420079.927,30.16434562,3472.126465,Maptiler terrain provider,
407759.1201,1420080.927,30.15337371,3473.126953,Maptiler terrain provider,
407759.0872,1420081.927,30.14240181,3474.127441,Maptiler terrain provider,
407759.0544,1420082.926,30.1314299,3475.128174,Maptiler terrain provider,
407759.0215,1420083.926,30.12045799,3476.128662,Maptiler terrain provider,
407758.9887,1420084.926,30.10948608,3477.12915,Maptiler terrain provider,
407758.9558,1420085.926,30.09851417,3478.129883,Maptiler terrain provider,
407758.923,1420086.925,30.08754226,3479.130371,Maptiler terrain provider,
407758.8901,1420087.925,30.07657036,3480.130859,Maptiler terrain provider,
407758.8572,1420088.925,30.06559845,3481.131592,Maptiler terrain provider,
407758.8244,1420089.924,30.05462654,3482.13208,Maptiler terrain provider,
407758.7915,1420090.924,30.04365463,3483.132568,Maptiler terrain provider,
407758.7587,1420091.924,30.03268272,3484.133301,Maptiler terrain provider,
407758.7258,1420092.924,30.02171082,3485.133789,Maptiler terrain provider,
407758.6929,1420093.923,30.01073891,3486.134277,Maptiler terrain provider,
407758.6601,1420094.923,29.999767,3487.13501,Maptiler terrain provider,
407758.6272,1420095.923,29.98879509,3488.135498,Maptiler terrain provider,
407758.5944,1420096.922,29.97782318,3489.135986,Maptiler terrain provider,
407758.5615,1420097.922,29.96685128,3490.136475,Maptiler terrain provider,
407758.5286,1420098.922,29.95587937,3491.137207,Maptiler terrain provider,
407758.4958,1420099.921,29.94490746,3492.137695,Maptiler terrain provider,
407758.4629,1420100.921,29.93393556,3493.138184,Maptiler terrain provider,
407758.4301,1420101.921,29.92296365,3494.138916,Maptiler terrain provider,
407758.3972,1420102.921,29.91199174,3495.139404,Maptiler terrain provider,
407758.3643,1420103.92,29.90101984,3496.139893,Maptiler terrain provider,
407758.3315,1420104.92,29.89004793,3497.140625,Maptiler terrain provider,
407758.2986,1420105.92,29.87907602,3498.141113,Maptiler terrain provider,
407758.2658,1420106.919,29.86810412,3499.141602,Maptiler terrain provider,
407758.2329,1420107.919,29.85713221,3500.142334,Maptiler terrain provider,
407758.2,1420108.919,29.8461603,3501.142822,Maptiler terrain provider,
407758.1672,1420109.918,29.8351884,3502.143311,Maptiler terrain provider,
407758.1343,1420110.918,29.82421649,3503.144043,Maptiler terrain provider,
407758.1015,1420111.918,29.81324458,3504.144531,Maptiler terrain provider,
407758.0686,1420112.918,29.80227268,3505.14502,Maptiler terrain provider,
407758.0357,1420113.917,29.79130077,3506.145508,Maptiler terrain provider,
407758.0029,1420114.917,29.78032887,3507.14624,Maptiler terrain provider,
407757.97,1420115.917,29.76935696,3508.146729,Maptiler terrain provider,
407757.9372,1420116.916,29.75838505,3509.147217,Maptiler terrain provider,
407757.9043,1420117.916,29.74741315,3510.147949,Maptiler terrain provider,
407757.8714,1420118.916,29.73644124,3511.148438,Maptiler terrain provider,
407757.8386,1420119.916,29.72546934,3512.148926,Maptiler terrain provider,
407757.8057,1420120.915,29.71449743,3513.149658,Maptiler terrain provider,
407757.7729,1420121.915,29.70352553,3514.150146,Maptiler terrain provider,
407757.74,1420122.915,29.69255362,3515.150635,Maptiler terrain provider,
407757.7072,1420123.914,29.68158172,3516.151367,Maptiler terrain provider,
407757.6743,1420124.914,29.67060981,3517.151855,Maptiler terrain provider,
407757.6414,1420125.914,29.65963791,3518.152344,Maptiler terrain provider,
407757.6086,1420126.913,29.648666,3519.153076,Maptiler terrain provider,
407757.5757,1420127.913,29.6376941,3520.153564,Maptiler terrain provider,
407757.5429,1420128.913,29.62672219,3521.154053,Maptiler terrain provider,
407757.51,1420129.913,29.61575029,3522.154541,Maptiler terrain provider,
407757.4771,1420130.912,29.60477838,3523.155273,Maptiler terrain provider,
407757.4443,1420131.912,29.59380648,3524.155762,Maptiler terrain provider,
407757.4114,1420132.912,29.58283457,3525.15625,Maptiler terrain provider,
407757.3786,1420133.911,29.57186267,3526.156982,Maptiler terrain provider,
407757.3457,1420134.911,29.56089076,3527.157471,Maptiler terrain provider,
407757.3128,1420135.911,29.54991886,3528.157959,Maptiler terrain provider,
407757.28,1420136.911,29.53894696,3529.158691,Maptiler terrain provider,
407757.2471,1420137.91,29.52797505,3530.15918,Maptiler terrain provider,
407757.2143,1420138.91,29.51700315,3531.159668,Maptiler terrain provider,
407757.1814,1420139.91,29.50603124,3532.1604,Maptiler terrain provider,
407757.1485,1420140.909,29.49505934,3533.160889,Maptiler terrain provider,
407757.1157,1420141.909,29.48408744,3534.161377,Maptiler terrain provider,
407757.0828,1420142.909,29.47311553,3535.162109,Maptiler terrain provider,
407757.05,1420143.908,29.46214363,3536.162598,Maptiler terrain provider,
407757.0171,1420144.908,29.45117173,3537.163086,Maptiler terrain provider,
407756.9842,1420145.908,29.44019982,3538.163574,Maptiler terrain provider,
